32.918	26.264	-20.71
33.048	15.068	-17.973
31.191	3.2591	-14.833
27.798	-8.5668	-11.735
23.253	-20.113	-8.9561
17.741	-31.474	-6.625
11.292	-43.028	-4.773
3.8959	-55.186	-3.3677
-4.4058	-68.129	-2.308
-13.468	-81.654	-1.4042
-22.957	-95.186	-0.38331
-32.206	-107.93	1.0545
-40.093	-119.06	3.1377
-45.168	-127.71	5.9246
-46.081	-132.89	9.2471
-42.186	-133.31	12.722
-33.991	-127.57	15.825
-23.176	-114.76	18.017
-12.107	-95.184	18.917
-3.0411	-70.732	18.454
2.6529	-44.458	16.902
4.8986	-19.617	14.766
4.7372	1.3264	12.584
3.6017	17.252	10.747
2.3862	28.29	9.4353
0.82162	35.271	8.6526
-2.4753	39.052	8.2915
-9.2913	40.044	8.1876
-20.798	38.112	8.1558
-36.73	32.799	8.0275
-55.161	23.725	7.6882
-72.962	10.937	7.0985
-86.687	-4.9201	6.2872
-93.457	-22.642	5.3098
-91.498	-40.678	4.1919
-80.327	-57.388	2.8879
-60.786	-71.18	1.2843
-35.012	-80.429	-0.73993
-6.0741	-83.407	-3.2061
22.856	-78.514	-5.9382
49.464	-64.952	-8.5532
72.658	-43.502	-10.564
92.011	-16.794	-11.54
106.92	11.307	-11.244
116.46	36.931	-9.6818
120.26	57.354	-7.0614
119.46	71.456	-3.748
116.74	79.396	-0.2344
115.04	81.912	2.9064
116.04	79.763	5.1401
119.21	73.654	6.1383
122.1	64.661	5.8964
121.17	54.766	4.7134
112.95	46.951	3.0383
95.196	44.544	1.2827
67.823	49.939	-0.29487
33.269	63.348	-1.5818
-3.9344	82.315	-2.5257
-38.305	102.36	-3.0771
-64.804	118.44	-3.2201
-79.977	126.51	-3.0414
-82.567	124.49	-2.7461
-73.613	112.43	-2.5779
-56.12	92.107	-2.6936
-34.405	66.313	-3.0751
-13.21	38.136	-3.5344
3.2802	10.42	-3.8228
12.307	-14.621	-3.7739
13.041	-35.65	-3.3756
6.5065	-52.289	-2.7341
-5.0446	-65.02	-1.9705
-19.008	-74.881	-1.1411
-33.091	-83.01	-0.24797
-45.586	-90.202	0.68397
-55.373	-96.652	1.5493
-61.901	-101.97	2.1824
-65.179	-105.44	2.449
-65.637	-106.34	2.3537
-63.783	-104.28	2.0799
-59.871	-99.399	1.9135
-53.834	-92.45	2.0849
-45.544	-84.75	2.6356
-35.083	-77.858	3.4067
-22.732	-73.108	4.1527
-8.6967	-71.159	4.6892
7.0162	-71.804	4.979
24.222	-74.104	5.1067
41.877	-76.743	5.1731
57.715	-78.366	5.1982
68.711	-77.823	5.0969
72.234	-74.312	4.7264
67.149	-67.524	3.9649
54.227	-57.756	2.7779
35.758	-45.894	1.2552
14.788	-33.191	-0.39907
-5.6	-20.9	-1.9384
-22.831	-9.9409	-3.1646
-35.371	-0.70983	-3.9784
-43.232	6.9129	-4.3766
-48.102	13.368	-4.4139
-52.647	19.149	-4.1643
-59.031	24.587	-3.7215
-67.375	29.755	-3.2253
-75.171	34.508	-2.8728
-78.189	38.623	-2.8844
-72.414	41.945	-3.4301
-55.871	44.489	-4.5472
-29.414	46.494	-6.0899
3.6732	48.4	-7.7388
38.762	50.775	-9.094
71.05	54.181	-9.8163
96.556	58.978	-9.7298
112.89	65.107	-8.8268
119.64	71.957	-7.2077
118.26	78.428	-5.0085
111.26	83.224	-2.3654
101.17	85.284	0.57168
89.556	84.151	3.6192
76.651	80.035	6.5665
61.742	73.595	9.1849
44.031	65.628	11.226
23.546	56.889	12.424
1.5747	48.077	12.551
-19.577	39.872	11.507
-37.334	32.903	9.399
-49.633	27.639	6.5238
-55.384	24.246	3.288
-54.525	22.555	0.10079
-47.855	22.179	-2.6963
-36.825	22.685	-4.8399
-23.365	23.696	-6.1235
-9.6935	24.848	-6.3882
1.9786	25.727	-5.5466
9.891	25.919	-3.6389
13.202	25.178	-0.88372
12.267	23.592	2.3239
8.5069	21.613	5.4794
3.8526	19.889	8.0777
0.045797	18.984	9.7245
-1.8153	19.231	10.216
-1.3075	20.794	9.5711
1.5674	23.837	8.0177
6.6153	28.568	5.92
13.489	35.026	3.6821
21.623	42.724	1.6561
30.264	50.488	0.091313
38.634	56.811	-0.88451
46.067	60.639	-1.2775
51.915	62.111	-1.2234
55.264	62.652	-0.95747
54.751	64.231	-0.74663
48.834	68.211	-0.79406
36.543	74.554	-1.1614
18.345	81.826	-1.749
-3.5136	87.855	-2.3483
-25.593	90.544	-2.7308
-44.61	88.446	-2.723
-58.811	81.02	-2.2337
-68.495	68.645	-1.2397
-75.373	52.466	0.22978
-81.155	34.027	2.079
-86.232	14.795	4.1278
-89.221	-4.2075	6.119
-87.66	-22.494	7.7452
-79.488	-39.964	8.7046
-64.549	-56.662	8.7824
-45.263	-72.595	7.9152
-25.968	-87.634	6.2006
-11.204	-101.48	3.8603
-3.8539	-113.65	1.1751
-4.1598	-123.53	-1.5797
-10.064	-130.44	-4.1752
-18.5	-133.85	-6.4437
-26.785	-133.52	-8.2799
-33.442	-129.63	-9.6351
-38.274	-122.71	-10.505
-41.888	-113.44	-10.909
-45.006	-102.5	-10.864
-47.842	-90.545	-10.391
-49.74	-78.189	-9.5545
-49.257	-66.085	-8.5075
-44.703	-54.893	-7.4796
-34.956	-45.147	-6.6862
-20.19	-37.086	-6.1862
-2.1317	-30.578	-5.7945
16.331	-25.169	-5.143
32.019	-20.249	-3.8766
42.431	-15.241	-1.8577
46.401	-9.7455	0.75134
44.204	-3.5797	3.5752
37.159	3.2437	6.2053
27.04	10.501	8.3548
15.605	17.668	9.9054
4.4219	23.856	10.852
-5.1017	27.899	11.226
-11.694	28.666	11.053
-14.319	25.426	10.366
-12.393	18.111	9.2467
-5.9776	7.3406	7.8277
4.1698	-5.7498	6.25
16.754	-19.727	4.6151
30.212	-32.986	2.9587
42.907	-43.824	1.2676
53.132	-50.595	-0.46668
58.99	-51.971	-2.2017
58.492	-47.226	-3.8422
50.131	-36.437	-5.2671
33.786	-20.553	-6.3621
11.354	-1.2938	-7.0528
-13.538	19.084	-7.3275
-36.818	38.173	-7.2449
-55.572	53.881	-6.9158
-68.929	64.833	-6.4607
-77.673	70.53	-5.9557
-82.954	71.22	-5.3873
-85.119	67.628	-4.6607
-83.455	60.705	-3.6708
-76.79	51.518	-2.3843
-64.306	41.261	-0.8846
-45.964	31.228	0.65536
-22.501	22.664	2.065
4.6319	16.513	3.2782
33.17	13.202	4.3765
59.946	12.552	5.5338
81.195	13.891	6.8975
93.453	16.291	8.4853
94.794	18.812	10.149
85.811	20.644	11.608
69.714	21.186	12.53
51.362	20.08	12.617
35.535	17.21	11.683
25.222	12.651	9.7311
20.664	6.6116	7.0055
19.563	-0.53625	3.9567
18.308	-8.128	1.1059
13.636	-15.066	-1.1295
4.0208	-19.871	-2.563
-9.7613	-21.067	-3.2546
-24.997	-17.775	-3.4177
-38.028	-10.164	-3.2873
-45.438	0.56074	-3.0343
-45.117	12.574	-2.7633
-36.983	23.976	-2.556
-23.119	33.23	-2.49
-7.1227	39.418	-2.6101
7.2329	42.346	-2.8814
17.422	42.504	-3.1836
22.799	40.862	-3.3777
24.098	38.501	-3.4038
22.332	36.207	-3.3189
18.12	34.211	-3.2385
11.95	32.205	-3.2393
4.9123	29.615	-3.3076
-1.0602	25.975	-3.3768
-3.9289	21.149	-3.4125
-2.7572	15.285	-3.4622
1.6102	8.5931	-3.6261
6.9809	1.1425	-3.9685
11.041	-7.1679	-4.4401
12.508	-16.467	-4.8715
11.495	-26.715	-5.0501
9.022	-37.588	-4.8333
6.1707	-48.484	-4.2156
3.4264	-58.616	-3.3092
0.50582	-67.148	-2.2624
-3.3639	-73.342	-1.1762
-8.9048	-76.706	-0.086245
-16.23	-77.148	0.98822
-24.524	-75.078	1.9973
-32.118	-71.392	2.8656
-36.974	-67.267	3.5433
-37.362	-63.776	4.0477
-32.478	-61.463	4.4452
-22.745	-60.105	4.7843
-9.6972	-58.823	5.0365
4.5102	-56.535	5.0863
17.754	-52.499	4.7875
28.465	-46.682	4.0632
35.828	-39.721	2.9901
39.657	-32.529	1.8057
40.168	-25.799	0.81979
37.822	-19.701	0.26723
33.272	-13.886	0.18034
27.258	-7.7345	0.36415
20.446	-0.6569	0.50149
13.327	7.6895	0.33125
6.3671	17.308	-0.19033
0.31894	27.88	-0.83277
-3.6754	38.827	-1.186
-4.4584	49.329	-0.86579
-1.6028	58.343	0.27989
3.928	64.75	2.0721
9.7143	67.775	4.0567
12.592	67.595	5.6811
9.8648	65.766	6.49
0.45969	64.976	6.2426
-14.522	67.969	4.9458
-32.163	76.198	2.8408
-48.871	89.136	0.34573
-61.712	104.76	-2.0525
-69.207	120.76	-3.9265
-71.252	135.64	-5.0112
-68.476	148.84	-5.2535
-61.718	160.15	-4.7974
-51.989	168.95	-3.9179
-40.625	174.01	-2.9425
-28.999	173.74	-2.1949
-17.588	166.78	-1.9407
-5.0225	152.32	-2.3263
11.822	130.31	-3.3421
36.257	101.52	-4.831
69.503	67.475	-6.5474
109.24	30.323	-8.2408
150	-7.5323	-9.7278
185.17	-43.776	-10.918
209.2	-76.336	-11.787
218.83	-103.3	-12.315
213	-122.76	-12.436
192.08	-133.06	-12.034
157.27	-133.37	-10.995
110.5	-124.32	-9.3019
54.723	-108.22	-7.1001
-5.9057	-88.423	-4.6895
-66.311	-68.374	-2.4037
-121.22	-50.808	-0.45765
-166.17	-37.469	1.1253
-198.25	-29.268	2.4565
-216.34	-26.546	3.6468
-220.59	-29.255	4.6985
-211.64	-37.042	5.5027
-190.32	-49.317	5.9309
-158.08	-65.244	5.9426
-117.76	-83.633	5.6283
-73.905	-102.85	5.163
-31.961	-120.96	4.7155
3.1377	-136.1	4.394
28.318	-146.98	4.2701
42.916	-153.04	4.4338
48.381	-154.32	5.0058
47.508	-151.15	6.0892
43.64	-144	7.7014
40.029	-133.57	9.7402
39.382	-120.96	12.002
43.438	-107.58	14.229
52.546	-94.971	16.147
65.27	-84.389	17.474
78.372	-76.557	17.935
87.553	-71.555	17.326
88.988	-68.862	15.591
81.051	-67.497	12.872
65.273	-66.294	9.4981
45.861	-64.242	5.9234
27.954	-60.735	2.6305
15.561	-55.61	0.017889
10.258	-49.018	-1.6958
11.139	-41.288	-2.5135
15.683	-32.9	-2.6283
20.83	-24.537	-2.3294
23.71	-17.072	-1.8786
22.007	-11.357	-1.4286
14.242	-7.8744	-1.0302
0.19872	-6.4696	-0.7032
-18.656	-6.353	-0.5038
-39.205	-6.3786	-0.52961
-57.488	-5.444	-0.86719
-70.113	-2.8403	-1.5304
-75.591	1.5763	-2.4431
-74.827	7.4203	-3.4867
-70.417	13.961	-4.5652
-65.147	20.372	-5.6212
-60.555	25.963	-6.6149
-56.365	30.341	-7.5082
-51.029	33.447	-8.267
-42.9	35.487	-8.8647
-31.269	36.813	-9.2847
-16.666	37.853	-9.5222
-0.45493	39.131	-9.5926
15.779	41.247	-9.5338
30.518	44.738	-9.3688
42.218	49.84	-9.0348
49.243	56.303	-8.3409
50.182	63.399	-7.0205
44.5	70.135	-4.8816
33.052	75.541	-1.9756
18.029	78.893	1.345
2.2955	79.824	4.5338
-11.518	78.383	7.0385
-21.716	75.048	8.4511
-27.749	70.644	8.5704
-30.021	66.118	7.4005
-29.549	62.248	5.1326
-27.711	59.396	2.1482
-26.097	57.458	-0.9811
-26.314	56.027	-3.5689
-29.605	54.668	-4.9879
-36.381	53.141	-4.8954
-45.953	51.442	-3.4001
-56.697	49.647	-1.0488
-66.605	47.723	1.3902
-73.852	45.542	3.2328
-77.023	43.146	4.1055
-75.011	41.043	3.9968
-66.925	40.251	3.1581
-52.408	41.874	1.9409
-32.262	46.419	0.63838
-8.8138	53.29	-0.61441
14.516	60.848	-1.8449
34.399	66.986	-3.1551
48.868	69.877	-4.6014
57.872	68.49	-6.1178
62.794	62.716	-7.5257
65.361	53.159	-8.6238
66.736	40.777	-9.2924
67.342	26.586	-9.5386
67.288	11.538	-9.4645
66.768	-3.4362	-9.2124
65.947	-17.373	-8.9202
64.451	-29.318	-8.689
61.11	-38.396	-8.5691
54.467	-43.77	-8.5716
43.872	-44.501	-8.6816
30.357	-39.536	-8.841
16.534	-28.072	-8.9024
5.5091	-10.231	-8.6014
-0.47797	12.361	-7.6044
-0.83194	36.602	-5.6526
3.5564	58.653	-2.751
11.119	75.002	0.72132
20.428	83.321	4.0779
30.518	82.829	6.5576
40.597	74.18	7.6037
49.533	59.065	7.0421
55.65	39.73	5.0956
57.196	18.522	2.2606
53.256	-2.4745	-0.87504
44.489	-21.649	-3.7842
33.068	-37.96	-6.0577
21.739	-50.911	-7.3722
12.582	-60.428	-7.4374
6.2593	-66.652	-5.9992
2.1235	-69.728	-2.9358
-1.0594	-69.744	1.5956
-4.3253	-66.882	7.0758
-8.0767	-61.659	12.688
-12.072	-54.96	17.51
-15.664	-47.761	20.762
-18.106	-40.696	22.02
-18.798	-33.791	21.308
-17.452	-26.605	19.068
-14.134	-18.692	15.991
-9.2242	-10.065	12.782
-3.3565	-1.2686	9.9454
2.634	7.0222	7.7035
7.7301	14.654	6.0643
10.701	22.462	4.9576
10.052	32.13	4.3274
4.1531	45.403	4.1281
-8.2044	63.04	4.2658
-26.874	84.152	4.5785
-49.595	106.28	4.9009
-72.164	126.13	5.1565
-89.788	140.49	5.3766
-98.889	147.01	5.6271
-98.193	144.51	5.9184
-88.49	133.09	6.1735
-71.589	114.09	6.2752
-49.482	89.726	6.1493
-24.31	62.645	5.805
1.2285	35.285	5.3069
23.757	9.3568	4.7184
39.784	-14.417	4.0679
46.661	-36.186	3.3649
43.399	-56.505	2.6398
30.921	-75.725	1.9649
11.744	-93.546	1.4341
-10.739	-108.99	1.1233
-33.097	-120.8	1.0639
-52.54	-128.05	1.2377
-67.236	-130.65	1.5945
-76.249	-129.45	2.0714
-79.316	-125.93	2.589
-76.668	-121.59	3.0196
-68.964	-117.47	3.1713
-57.271	-113.83	2.8313
-43.044	-110.28	1.8613
-28.05	-106.09	0.29055
-14.213	-100.63	-1.6577
-3.281	-93.658	-3.64
3.6387	-85.364	-5.3244
6.3974	-76.266	-6.5107
5.6896	-66.954	-7.1808
2.4934	-57.819	-7.4577
-2.55	-48.853	-7.5037
-9.3256	-39.62	-7.4272
-17.819	-29.433	-7.2443
-27.394	-17.629	-6.904
-36.354	-3.7842	-6.3572
-42.17	12.214	-5.6349
-42.326	30.196	-4.8812
-35.349	49.722	-4.3153
-21.496	70.027	-4.145
-2.731	89.935	-4.476
17.966	107.88	-5.2561
37.601	122.15	-6.2815
54.008	131.16	-7.2681
66.213	133.91	-7.9593
74.301	130.12	-8.2196
78.971	120.38	-8.0728
81.004	105.95	-7.6641
80.801	88.524	-7.165
78.129	69.957	-6.6831
72.166	52.006	-6.22
61.9	36.098	-5.6867
46.767	23.122	-4.9558
27.236	13.285	-3.928
5.0533	6.1274	-2.5939
-17.032	0.74477	-1.0637
-36.006	-3.882	0.44865
-49.541	-8.6217	1.6919
-56.742	-14.073	2.4709
-58.267	-20.53	2.7131
-55.758	-27.94	2.4843
-51.018	-35.842	1.9587
-45.49	-43.372	1.3605
-40.21	-49.423	0.89802
-35.868	-52.928	0.70468
-32.603	-53.129	0.80986
-29.669	-49.718	1.1609
-25.52	-42.861	1.6876
-18.585	-33.159	2.3616
-8.2972	-21.586	3.1907
4.3852	-9.4025	4.1477
17.333	1.9773	5.1055
28.168	11.231	5.8602
35.151	17.468	6.2437
37.665	20.491	6.228
36.286	20.763	5.9304
32.558	19.015	5.5179
28.543	15.753	5.0756
26.153	11.008	4.5327
26.436	4.4897	3.6975
29.166	-4.0258	2.3774
33.137	-14.382	0.49735
37.217	-25.996	-1.8523
41.575	-37.988	-4.4415
48.032	-49.328	-6.9735
58.88	-58.962	-9.1688
74.759	-66.024	-10.821
93.238	-70.102	-11.812
109.41	-71.373	-12.115
118.25	-70.434	-11.798
117.17	-67.929	-11.02
107.03	-64.227	-9.9982
91.358	-59.411	-8.944
74.254	-53.56	-7.9781
58.33	-47.056	-7.0795
43.494	-40.657	-6.0964
27.105	-35.25	-4.8239
5.4915	-31.471	-3.1044
-23.799	-29.462	-0.89686
-60.126	-28.896	1.7096
-99.323	-29.17	4.5288
-134.94	-29.612	7.3297
-160.44	-29.61	9.8727
-171.23	-28.654	11.913
-165.63	-26.313	13.194
-144.78	-22.154	13.463
-111.83	-15.658	12.527
-71.083	-6.2264	10.361
-27.367	6.6105	7.2028
14.33	22.837	3.5607
49.358	41.624	0.097087
74.123	61.269	-2.5628
86.82	79.483	-4.0188
87.756	93.939	-4.1976
79.01	102.86	-3.3275
63.618	105.43	-1.8158
44.729	101.93	-0.11633
25.086	93.634	1.3487
6.9208	82.351	2.2236
-7.9874	69.934	2.2617
-18.361	57.8	1.395
-23.649	46.667	-0.20603
-24.273	36.569	-2.142
-21.633	27.096	-3.8913
-17.699	17.742	-4.9787
-14.322	8.2126	-5.1308
-12.558	-1.4055	-4.3498
-12.398	-10.662	-2.8913
-13.038	-18.912	-1.1755
-13.566	-25.482	0.34515
-13.705	-29.676	1.3349
-14.229	-30.622	1.6899
-16.803	-27.186	1.5579
-23.179	-18.252	1.2508
-34.046	-3.3797	1.0959
-48.086	16.594	1.2831
-61.823	39.486	1.7812
-70.519	62.354	2.3622
-69.786	82.402	2.7058
-57.201	97.664	2.5334
-33.194	107.16	1.7228
-0.87142	110.62	0.35757
35.002	108.13	-1.3045
69.334	99.978	-2.9306
97.854	86.731	-4.2378
117.79	69.429	-5.0873
127.99	49.62	-5.508
128.48	29.136	-5.642
119.94	9.6423	-5.6436
103.18	-7.7513	-5.6104
79.219	-22.571	-5.5936
49.599	-34.723	-5.6447
16.868	-44.173	-5.8347
-15.353	-50.876	-6.2147
-42.912	-55.014	-6.7393
-62.258	-57.244	-7.2265
-71.706	-58.668	-7.4062
-72.141	-60.436	-7.0402
-66.665	-63.229	-6.0479
-59.302	-66.977	-4.5521
-53.518	-71.011	-2.8037
-51.367	-74.489	-1.0331
-53.507	-76.771	0.66594
-59.643	-77.518	2.3374
-68.856	-76.556	4.0611
-79.698	-73.736	5.8339
-90.332	-68.965	7.5096
-98.935	-62.339	8.8258
-104.17	-54.232	9.4981
-105.37	-45.275	9.32
-102.29	-36.252	8.221
-94.628	-27.956	6.2811
-81.657	-20.907	3.717
-62.414	-14.946	0.8377
-36.382	-8.9396	-2.027
-4.4465	-0.97878	-4.605
30.48	10.772	-6.7406
63.677	26.95	-8.4091
89.774	46.301	-9.6752
104.38	65.912	-10.611
105.43	82.271	-11.226
93.569	92.58	-11.465
71.665	95.658	-11.257
43.807	92.09	-10.608
14.417	83.688	-9.6519
-12.295	72.616	-8.6178
-32.684	60.602	-7.7213
-44.059	48.539	-7.0353
-45.098	36.52	-6.4217
-36.06	24.17	-5.5642
-18.572	11.06	-4.0959
4.9102	-2.9717	-1.7654
31.672	-17.695	1.4359
59.06	-32.556	5.2337
84.509	-46.85	9.1216
105.5	-59.926	12.497
119.74	-71.344	14.834
125.63	-80.935	15.818
122.76	-88.757	15.411
112.19	-94.998	13.832
96.261	-99.865	11.476
77.902	-103.49	8.8212
59.871	-105.89	6.3526
44.19	-107.03	4.5139
31.948	-106.93	3.6572
23.313	-105.79	3.9668
17.564	-103.92	5.3775
13.175	-101.49	7.554
8.1545	-98.142	9.9725
0.7225	-92.67	12.074
-9.9436	-83.206	13.416
-23.32	-67.954	13.768
-37.699	-46.154	13.153
-50.755	-18.728	11.812
-60.186	11.773	10.125
-64.243	41.863	8.4989
-62.146	68.078	7.2491
-54.394	87.796	6.5004
-42.752	99.667	6.1797
-29.753	103.6	6.0907
-17.834	100.48	6.0077
-8.4912	91.653	5.7387
-1.9224	78.605	5.15
2.6242	62.707	4.1761
6.0414	45.218	2.8393
8.6373	27.316	1.2685
9.9744	10.076	-0.32116
9.3327	-5.6223	-1.7076
6.4001	-19.182	-2.765
1.6522	-30.311	-3.5238
-3.8356	-38.992	-4.1516
-8.9535	-45.442	-4.8715
-13.078	-50.085	-5.862
-16.236	-53.483	-7.1754
-18.87	-56.196	-8.7163
-21.372	-58.599	-10.285
-23.67	-60.747	-11.644
-25.066	-62.362	-12.59
-24.449	-62.98	-12.995
-20.806	-62.205	-12.84
-13.769	-59.901	-12.198
-3.924	-56.212	-11.196
7.28	-51.425	-9.9728
17.92	-45.778	-8.641
26.078	-39.354	-7.2676
30.248	-32.119	-5.8887
29.636	-24.065	-4.5393
24.333	-15.359	-3.2903
15.332	-6.4202	-2.2614
4.3329	2.1072	-1.5859
-6.6656	9.4941	-1.3457
-15.844	15.119	-1.5187
-21.914	18.637	-1.967
-24.223	20.045	-2.4762
-22.652	19.616	-2.8293
-17.445	17.798	-2.8915
-9.1065	15.141	-2.6602
1.5798	12.24	-2.2465
13.505	9.6879	-1.8104
25.32	8.0698	-1.4888
35.785	7.9293	-1.3538
44.305	9.6899	-1.4097
51.33	13.533	-1.6151
58.282	19.304	-1.9162
66.904	26.523	-2.2661
78.347	34.53	-2.6143
92.459	42.722	-2.8619
107.6	50.698	-2.7996
121.01	58.245	-2.0831
129.61	65.193	-0.32463
130.89	71.289	2.6901
123.63	76.175	6.7784
108.18	79.458	11.294
86.04	80.817	15.299
58.974	80.125	17.904
28.189	77.614	18.577
-5.646	73.967	17.287
-41.485	70.229	14.435
-76.755	67.488	10.694
-107.02	66.44	6.8075
-127.08	67.108	3.4372
-133.13	68.875	1.0182
-124.7	70.81	-0.3252
-105.18	72.058	-0.75383
-80.529	72.092	-0.56952
-57.135	70.761	-0.046043
-39.771	68.251	0.65141
-30.67	65.096	1.4299
-29.663	62.274	2.1856
-34.893	61.203	2.7638
-43.58	63.417	2.9941
-52.696	69.896	2.7675
-59.697	80.411	2.099
-63.327	93.306	1.1284
-64.101	105.93	0.049662
-63.956	115.45	-0.98561
-64.955	119.58	-1.9312
-67.748	116.87	-2.8432
-70.939	106.75	-3.8216
-71.966	89.297	-4.9352
-68.927	65.184	-6.1654
-61.94	35.641	-7.3868
-52.982	2.4111	-8.3887
-44.415	-32.402	-8.9318
-37.485	-66.562	-8.8281
-31.937	-97.927	-8.015
-26.843	-124.64	-6.6037
-21.686	-145.24	-4.8792
-16.734	-158.83	-3.2406
-12.47	-165.16	-2.0932
-8.7167	-164.72	-1.724
-4.2721	-158.63	-2.1941
2.6091	-148.44	-3.2938
13.212	-135.84	-4.5837
27.45	-122.38	-5.5169
43.569	-109.22	-5.6045
58.626	-97.128	-4.561
69.488	-86.425	-2.3787
73.944	-77.039	0.67804
71.532	-68.612	4.1464
63.785	-60.724	7.4848
53.837	-53.132	10.211
45.514	-45.816	12.013
42.149	-38.703	12.814
45.463	-31.178	12.759
54.909	-21.812	12.152
67.872	-8.7117	11.33
80.732	9.5622	10.555
90.268	33.031	9.9413
94.593	59.912	9.4678
93.159	86.991	9.0352
86.11	110.5	8.5442
73.656	127.02	7.9433
55.962	134.26	7.2194
33.474	131.41	6.3586
7.2536	119.22	5.3346
-20.917	99.747	4.1468
-48.632	75.79	2.8659
-73.025	50.253	1.6348
-91.072	25.613	0.61531
-100.3	3.6319	-0.080598
-99.827	-14.703	-0.43389
-91.236	-29.089	-0.51855
-78.411	-39.724	-0.46616
-66.228	-47.108	-0.41366
-58.619	-51.885	-0.46455
-57.138	-54.775	-0.66978
-60.789	-56.573	-1.0197
-66.969	-58.11	-1.447
-72.696	-60.091	-1.8318
-75.373	-62.876	-2.0159
-72.969	-66.332	-1.8441
-64.108	-69.885	-1.2308
-48.475	-72.776	-0.23257
-27.398	-74.378	0.9108
-3.9934	-74.383	1.8097
17.609	-72.741	2.0353
33.795	-69.417	1.2631
42.898	-64.153	-0.6009
45.6	-56.438	-3.3639
44.093	-45.746	-6.5956
40.662	-31.953	-9.7692
36.775	-15.703	-12.43
33.167	1.5182	-14.315
30.448	17.668	-15.376
29.404	30.709	-15.701
30.621	39.23	-15.406
33.786	42.889	-14.57
37.294	42.462	-13.245
38.416	39.492	-11.514
33.929	35.694	-9.5221
21.043	32.409	-7.4649
-1.5205	30.335	-5.5493
-32.634	29.535	-3.9566
-68.59	29.602	-2.8183
-103.99	29.866	-2.2119
-133.32	29.637	-2.159
-152.49	28.483	-2.6039
-159.55	26.544	-3.3932
-154.73	24.713	-4.2976
-139.95	24.441	-5.0721
